"행정구역별(시군구)","산업별","항목","단위","2015 년",
"일산서구","A. 농업, 임업 및 어업","여-현거주지","","424",
"일산서구","A. 농업, 임업 및 어업","여-근무지","","399",
"일산서구","B. 광업","취업인구-현거주지","","29",
"일산서구","B. 광업","취업인구-근무지","","28",
"일산서구","B. 광업","남-현거주지","","21",
"일산서구","B. 광업","남-근무지","","20",
"일산서구","B. 광업","여-현거주지","","8",
"일산서구","B. 광업","여-근무지","","8",
"일산서구","C. 제조업","취업인구-현거주지","","15262",
"일산서구","C. 제조업","취업인구-근무지","","7133",
"일산서구","C. 제조업","남-현거주지","","11307",
"일산서구","C. 제조업","남-근무지","","4815",
"일산서구","C. 제조업","여-현거주지","","3955",
"일산서구","C. 제조업","여-근무지","","2318",
"일산서구","D. 전기,가스,증기 및 수도사업","취업인구-현거주지","","496",
"일산서구","D. 전기,가스,증기 및 수도사업","취업인구-근무지","","182",
"일산서구","D. 전기,가스,증기 및 수도사업","남-현거주지","","447",
"일산서구","D. 전기,가스,증기 및 수도사업","남-근무지","","160",
"일산서구","D. 전기,가스,증기 및 수도사업","여-현거주지","","49",
"일산서구","D. 전기,가스,증기 및 수도사업","여-근무지","","22",
"일산서구","E. 하수 폐기물처리, 원료재생 및 환경복원업","취업인구-현거주지","","440",
"일산서구","E. 하수 폐기물처리, 원료재생 및 환경복원업","취업인구-근무지","","221",
"일산서구","E. 하수 폐기물처리, 원료재생 및 환경복원업","남-현거주지","","319",
"일산서구","E. 하수 폐기물처리, 원료재생 및 환경복원업","남-근무지","","157",
"일산서구","E. 하수 폐기물처리, 원료재생 및 환경복원업","여-현거주지","","121",
"일산서구","E. 하수 폐기물처리, 원료재생 및 환경복원업","여-근무지","","64",
"일산서구","F. 건설업","취업인구-현거주지","","6353",
"일산서구","F. 건설업","취업인구-근무지","","4472",
"일산서구","F. 건설업","남-현거주지","","5709",
"일산서구","F. 건설업","남-근무지","","3890",
"일산서구","F. 건설업","여-현거주지","","644",
"일산서구","F. 건설업","여-근무지","","582",
"일산서구","G. 도매 및 소매업","취업인구-현거주지","","22582",
"일산서구","G. 도매 및 소매업","취업인구-근무지","","18733",
"일산서구","G. 도매 및 소매업","남-현거주지","","12543",
"일산서구","G. 도매 및 소매업","남-근무지","","9409",
"일산서구","G. 도매 및 소매업","여-현거주지","","10039",
"일산서구","G. 도매 및 소매업","여-근무지","","9324",
"일산서구","H. 운수업","취업인구-현거주지","","6746",
"일산서구","H. 운수업","취업인구-근무지","","4812",
"일산서구","H. 운수업","남-현거주지","","5733",
"일산서구","H. 운수업","남-근무지","","4364",
"일산서구","H. 운수업","여-현거주지","","1013",
"일산서구","H. 운수업","여-근무지","","448",
"일산서구","I. 숙박 및 음식점업","취업인구-현거주지","","8939",
"일산서구","I. 숙박 및 음식점업","취업인구-근무지","","7371",
"일산서구","I. 숙박 및 음식점업","남-현거주지","","3774",
"일산서구","I. 숙박 및 음식점업","남-근무지","","2777",
"일산서구","I. 숙박 및 음식점업","여-현거주지","","5165",
"일산서구","I. 숙박 및 음식점업","여-근무지","","4594",
"일산서구","J. 출판, 영상 방송통신 및 정보서비스업","취업인구-현거주지","","7506",
"일산서구","J. 출판, 영상 방송통신 및 정보서비스업","취업인구-근무지","","2773",
"일산서구","J. 출판, 영상 방송통신 및 정보서비스업","남-현거주지","","5396",
"일산서구","J. 출판, 영상 방송통신 및 정보서비스업","남-근무지","","1793",
"일산서구","J. 출판, 영상 방송통신 및 정보서비스업","여-현거주지","","2110",
"일산서구","J. 출판, 영상 방송통신 및 정보서비스업","여-근무지","","980",
"일산서구","K. 금융 및 보험업","취업인구-현거주지","","6837",
"일산서구","K. 금융 및 보험업","취업인구-근무지","","2822",
"일산서구","K. 금융 및 보험업","남-현거주지","","3991",
"일산서구","K. 금융 및 보험업","남-근무지","","1361",
"일산서구","K. 금융 및 보험업","여-현거주지","","2846",
"일산서구","K. 금융 및 보험업","여-근무지","","1461",
"일산서구","L. 부동산업 및 임대업","취업인구-현거주지","","4645",
"일산서구","L. 부동산업 및 임대업","취업인구-근무지","","4033",
"일산서구","L. 부동산업 및 임대업","남-현거주지","","3210",
"일산서구","L. 부동산업 및 임대업","남-근무지","","2756",
"일산서구","L. 부동산업 및 임대업","여-현거주지","","1435",
"일산서구","L. 부동산업 및 임대업","여-근무지","","1277",
"일산서구","M. 전문,과학 및 기술서비스업","취업인구-현거주지","","7876",
"일산서구","M. 전문,과학 및 기술서비스업","취업인구-근무지","","3997",
"일산서구","M. 전문,과학 및 기술서비스업","남-현거주지","","5512",
"일산서구","M. 전문,과학 및 기술서비스업","남-근무지","","2626",
"일산서구","M. 전문,과학 및 기술서비스업","여-현거주지","","2364",
"일산서구","M. 전문,과학 및 기술서비스업","여-근무지","","1371",
"일산서구","N. 사업시설관리 및 사업지원서비스업","취업인구-현거주지","","4921",
"일산서구","N. 사업시설관리 및 사업지원서비스업","취업인구-근무지","","4189",
"일산서구","N. 사업시설관리 및 사업지원서비스업","남-현거주지","","3156",
"일산서구","N. 사업시설관리 및 사업지원서비스업","남-근무지","","2781",
"일산서구","N. 사업시설관리 및 사업지원서비스업","여-현거주지","","1765",
"일산서구","N. 사업시설관리 및 사업지원서비스업","여-근무지","","1408",
"일산서구","O. 공공행정, 국방 및 사회보장행정","취업인구-현거주지","","3986",
"일산서구","O. 공공행정, 국방 및 사회보장행정","취업인구-근무지","","1647",
"일산서구","O. 공공행정, 국방 및 사회보장행정","남-현거주지","","2847",
"일산서구","O. 공공행정, 국방 및 사회보장행정","남-근무지","","1053",
"일산서구","O. 공공행정, 국방 및 사회보장행정","여-현거주지","","1139",
"일산서구","O. 공공행정, 국방 및 사회보장행정","여-근무지","","594",
"일산서구","P. 교육서비스업","취업인구-현거주지","","12716",
"일산서구","P. 교육서비스업","취업인구-근무지","","9747",
"일산서구","P. 교육서비스업","남-현거주지","","4449",
"일산서구","P. 교육서비스업","남-근무지","","2795",
"일산서구","P. 교육서비스업","여-현거주지","","8267",
"일산서구","P. 교육서비스업","여-근무지","","6952",
"일산서구","Q. 보건업 및 사회복지서비스업","취업인구-현거주지","","8802",
"일산서구","Q. 보건업 및 사회복지서비스업","취업인구-근무지","","8470",
"일산서구","Q. 보건업 및 사회복지서비스업","남-현거주지","","1995",
"일산서구","Q. 보건업 및 사회복지서비스업","남-근무지","","1588",
"일산서구","Q. 보건업 및 사회복지서비스업","여-현거주지","","6807",
"일산서구","Q. 보건업 및 사회복지서비스업","여-근무지","","6882",
"일산서구","R. 예술, 스포츠 및 여가 관련 서비스업","취업인구-현거주지","","2535",
"일산서구","R. 예술, 스포츠 및 여가 관련 서비스업","취업인구-근무지","","1983",
"일산서구","R. 예술, 스포츠 및 여가 관련 서비스업","남-현거주지","","1511",
"일산서구","R. 예술, 스포츠 및 여가 관련 서비스업","남-근무지","","1239",
"일산서구","R. 예술, 스포츠 및 여가 관련 서비스업","여-현거주지","","1024",
"일산서구","R. 예술, 스포츠 및 여가 관련 서비스업","여-근무지","","744",
"일산서구","S. 협회 및 단체, 수리 및 기타 개인서비스업","취업인구-현거주지","","5312",
"일산서구","S. 협회 및 단체, 수리 및 기타 개인서비스업","취업인구-근무지","","5172",
"일산서구","S. 협회 및 단체, 수리 및 기타 개인서비스업","남-현거주지","","2973",
"일산서구","S. 협회 및 단체, 수리 및 기타 개인서비스업","남-근무지","","2711",
"일산서구","S. 협회 및 단체, 수리 및 기타 개인서비스업","여-현거주지","","2339",
"일산서구","S. 협회 및 단체, 수리 및 기타 개인서비스업","여-근무지","","2461",
"일산서구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","취업인구-현거주지","","425",
"일산서구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","취업인구-근무지","","440",
"일산서구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","남-현거주지","","16",
"일산서구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","남-근무지","","16",
"일산서구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","여-현거주지","","409",
"일산서구","T.가구 내 고용활동 및 달리 분류되지 않은 자가생산활동","여-근무지","","424",
"일산서구","U.국제 및 외국기관","취업인구-현거주지","","60",
"일산서구","U.국제 및 외국기관","취업인구-근무지","","10",
"일산서구","U.국제 및 외국기관","남-현거주지","","45",
"일산서구","U.국제 및 외국기관","남-근무지","","10",
"일산서구","U.국제 및 외국기관","여-현거주지","","15",
"일산서구","U.국제 및 외국기관","여-근무지","","",
"과천시","계","취업인구-현거주지","","29603",
"과천시","계","취업인구-근무지","","34228",
"과천시","계","남-현거주지","","17153",
"과천시","계","남-근무지","","20598",
"과천시","계","여-현거주지","","12450",
"과천시","계","여-근무지","","13630",
"과천시","A. 농업, 임업 및 어업","취업인구-현거주지","","548",
"과천시","A. 농업, 임업 및 어업","취업인구-근무지","","593",
"과천시","A. 농업, 임업 및 어업","남-현거주지","","315",
"과천시","A. 농업, 임업 및 어업","남-근무지","","338",
"과천시","A. 농업, 임업 및 어업","여-현거주지","","233",
"과천시","A. 농업, 임업 및 어업","여-근무지","","255",
"과천시","B. 광업","취업인구-현거주지","","19",
"과천시","B. 광업","취업인구-근무지","","17",
"과천시","B. 광업","남-현거주지","","14",
"과천시","B. 광업","남-근무지","","17",
"과천시","B. 광업","여-현거주지","","5",
"과천시","B. 광업","여-근무지","","",
"과천시","C. 제조업","취업인구-현거주지","","2877",
"과천시","C. 제조업","취업인구-근무지","","1994",
"과천시","C. 제조업","남-현거주지","","2216",
"과천시","C. 제조업","남-근무지","","1391",
"과천시","C. 제조업","여-현거주지","","661",
"과천시","C. 제조업","여-근무지","","603",
"과천시","D. 전기,가스,증기 및 수도사업","취업인구-현거주지","","198",
