"행정구역(시군구)별","연령별","항목","단위","2021. 02 월",
"보성군","5세","총인구수","명","185",
"보성군","5세","남자인구수","명","100",
"보성군","5세","여자인구수","명","85",
"보성군","6세","총인구수","명","171",
"보성군","6세","남자인구수","명","97",
"보성군","6세","여자인구수","명","74",
"보성군","7세","총인구수","명","187",
"보성군","7세","남자인구수","명","93",
"보성군","7세","여자인구수","명","94",
"보성군","8세","총인구수","명","207",
"보성군","8세","남자인구수","명","121",
"보성군","8세","여자인구수","명","86",
"보성군","9세","총인구수","명","239",
"보성군","9세","남자인구수","명","124",
"보성군","9세","여자인구수","명","115",
"보성군","10세","총인구수","명","225",
"보성군","10세","남자인구수","명","114",
"보성군","10세","여자인구수","명","111",
"보성군","11세","총인구수","명","223",
"보성군","11세","남자인구수","명","104",
"보성군","11세","여자인구수","명","119",
"보성군","12세","총인구수","명","214",
"보성군","12세","남자인구수","명","98",
"보성군","12세","여자인구수","명","116",
"보성군","13세","총인구수","명","281",
"보성군","13세","남자인구수","명","137",
"보성군","13세","여자인구수","명","144",
"보성군","14세","총인구수","명","229",
"보성군","14세","남자인구수","명","118",
"보성군","14세","여자인구수","명","111",
"보성군","15세","총인구수","명","266",
"보성군","15세","남자인구수","명","136",
"보성군","15세","여자인구수","명","130",
"보성군","16세","총인구수","명","256",
"보성군","16세","남자인구수","명","136",
"보성군","16세","여자인구수","명","120",
"보성군","17세","총인구수","명","260",
"보성군","17세","남자인구수","명","144",
"보성군","17세","여자인구수","명","116",
"보성군","18세","총인구수","명","286",
"보성군","18세","남자인구수","명","155",
"보성군","18세","여자인구수","명","131",
"보성군","19세","총인구수","명","337",
"보성군","19세","남자인구수","명","173",
"보성군","19세","여자인구수","명","164",
"보성군","20세","총인구수","명","387",
"보성군","20세","남자인구수","명","204",
"보성군","20세","여자인구수","명","183",
"보성군","21세","총인구수","명","362",
"보성군","21세","남자인구수","명","218",
"보성군","21세","여자인구수","명","144",
"보성군","22세","총인구수","명","315",
"보성군","22세","남자인구수","명","192",
"보성군","22세","여자인구수","명","123",
"보성군","23세","총인구수","명","329",
"보성군","23세","남자인구수","명","175",
"보성군","23세","여자인구수","명","154",
"보성군","24세","총인구수","명","310",
"보성군","24세","남자인구수","명","173",
"보성군","24세","여자인구수","명","137",
"보성군","25세","총인구수","명","273",
"보성군","25세","남자인구수","명","164",
"보성군","25세","여자인구수","명","109",
"보성군","26세","총인구수","명","259",
"보성군","26세","남자인구수","명","148",
"보성군","26세","여자인구수","명","111",
"보성군","27세","총인구수","명","239",
"보성군","27세","남자인구수","명","136",
"보성군","27세","여자인구수","명","103",
"보성군","28세","총인구수","명","229",
"보성군","28세","남자인구수","명","136",
"보성군","28세","여자인구수","명","93",
"보성군","29세","총인구수","명","233",
"보성군","29세","남자인구수","명","124",
"보성군","29세","여자인구수","명","109",
"보성군","30세","총인구수","명","203",
"보성군","30세","남자인구수","명","107",
"보성군","30세","여자인구수","명","96",
"보성군","31세","총인구수","명","188",
"보성군","31세","남자인구수","명","113",
"보성군","31세","여자인구수","명","75",
"보성군","32세","총인구수","명","189",
"보성군","32세","남자인구수","명","106",
"보성군","32세","여자인구수","명","83",
"보성군","33세","총인구수","명","241",
"보성군","33세","남자인구수","명","131",
"보성군","33세","여자인구수","명","110",
"보성군","34세","총인구수","명","253",
"보성군","34세","남자인구수","명","133",
"보성군","34세","여자인구수","명","120",
"보성군","35세","총인구수","명","232",
"보성군","35세","남자인구수","명","117",
"보성군","35세","여자인구수","명","115",
"보성군","36세","총인구수","명","241",
"보성군","36세","남자인구수","명","121",
"보성군","36세","여자인구수","명","120",
"보성군","37세","총인구수","명","273",
"보성군","37세","남자인구수","명","139",
"보성군","37세","여자인구수","명","134",
"보성군","38세","총인구수","명","341",
"보성군","38세","남자인구수","명","186",
"보성군","38세","여자인구수","명","155",
"보성군","39세","총인구수","명","297",
"보성군","39세","남자인구수","명","168",
"보성군","39세","여자인구수","명","129",
"보성군","40세","총인구수","명","329",
"보성군","40세","남자인구수","명","181",
"보성군","40세","여자인구수","명","148",
"보성군","41세","총인구수","명","356",
"보성군","41세","남자인구수","명","194",
"보성군","41세","여자인구수","명","162",
"보성군","42세","총인구수","명","330",
"보성군","42세","남자인구수","명","184",
"보성군","42세","여자인구수","명","146",
"보성군","43세","총인구수","명","399",
"보성군","43세","남자인구수","명","220",
"보성군","43세","여자인구수","명","179",
"보성군","44세","총인구수","명","404",
"보성군","44세","남자인구수","명","225",
"보성군","44세","여자인구수","명","179",
"보성군","45세","총인구수","명","363",
"보성군","45세","남자인구수","명","202",
"보성군","45세","여자인구수","명","161",
"보성군","46세","총인구수","명","430",
"보성군","46세","남자인구수","명","246",
"보성군","46세","여자인구수","명","184",
"보성군","47세","총인구수","명","480",
"보성군","47세","남자인구수","명","300",
"보성군","47세","여자인구수","명","180",
"보성군","48세","총인구수","명","511",
"보성군","48세","남자인구수","명","294",
"보성군","48세","여자인구수","명","217",
"보성군","49세","총인구수","명","542",
"보성군","49세","남자인구수","명","316",
"보성군","49세","여자인구수","명","226",
"보성군","50세","총인구수","명","564",
"보성군","50세","남자인구수","명","318",
"보성군","50세","여자인구수","명","246",
"보성군","51세","총인구수","명","589",
"보성군","51세","남자인구수","명","352",
"보성군","51세","여자인구수","명","237",
"보성군","52세","총인구수","명","619",
"보성군","52세","남자인구수","명","358",
"보성군","52세","여자인구수","명","261",
"보성군","53세","총인구수","명","634",
"보성군","53세","남자인구수","명","360",
"보성군","53세","여자인구수","명","274",
"보성군","54세","총인구수","명","655",
"보성군","54세","남자인구수","명","381",
"보성군","54세","여자인구수","명","274",
"보성군","55세","총인구수","명","694",
"보성군","55세","남자인구수","명","394",
"보성군","55세","여자인구수","명","300",
"보성군","56세","총인구수","명","656",
"보성군","56세","남자인구수","명","369",
"보성군","56세","여자인구수","명","287",
"보성군","57세","총인구수","명","717",
"보성군","57세","남자인구수","명","369",
"보성군","57세","여자인구수","명","348",
"보성군","58세","총인구수","명","764",
"보성군","58세","남자인구수","명","408",
"보성군","58세","여자인구수","명","356",
"보성군","59세","총인구수","명","778",
"보성군","59세","남자인구수","명","414",
"보성군","59세","여자인구수","명","364",
"보성군","60세","총인구수","명","848",
"보성군","60세","남자인구수","명","457",
"보성군","60세","여자인구수","명","391",
"보성군","61세","총인구수","명","945",
"보성군","61세","남자인구수","명","490",
"보성군","61세","여자인구수","명","455",
"보성군","62세","총인구수","명","865",
"보성군","62세","남자인구수","명","433",
"보성군","62세","여자인구수","명","432",
"보성군","63세","총인구수","명","769",
"보성군","63세","남자인구수","명","397",
"보성군","63세","여자인구수","명","372",
"보성군","64세","총인구수","명","755",
"보성군","64세","남자인구수","명","394",
"보성군","64세","여자인구수","명","361",
"보성군","65세","총인구수","명","764",
