"행정구역별","연령별","항목","단위","2015 년",
"강동구","60~64","미혼","","587",
"강동구","60~64","배우자 있음","","21772",
"강동구","60~64","사별","","2857",
"강동구","60~64","이혼","","2457",
"강동구","60~64","남자-계","","13363",
"강동구","60~64","남자-미혼","","268",
"강동구","60~64","남자-배우자 있음","","11501",
"강동구","60~64","남자-사별","","345",
"강동구","60~64","남자-이혼","","1249",
"강동구","60~64","여자-계","","14310",
"강동구","60~64","여자-미혼","","319",
"강동구","60~64","여자-배우자있음","","10271",
"강동구","60~64","여자-사별","","2512",
"강동구","60~64","여자-이혼","","1208",
"강동구","65~69","내국인(60세 이상)-계","","19697",
"강동구","65~69","혼인상태-계","","19697",
"강동구","65~69","미혼","","202",
"강동구","65~69","배우자 있음","","15001",
"강동구","65~69","사별","","3021",
"강동구","65~69","이혼","","1473",
"강동구","65~69","남자-계","","9926",
"강동구","65~69","남자-미혼","","101",
"강동구","65~69","남자-배우자 있음","","8681",
"강동구","65~69","남자-사별","","496",
"강동구","65~69","남자-이혼","","648",
"강동구","65~69","여자-계","","9771",
"강동구","65~69","여자-미혼","","101",
"강동구","65~69","여자-배우자있음","","6320",
"강동구","65~69","여자-사별","","2525",
"강동구","65~69","여자-이혼","","825",
"강동구","70~74","내국인(60세 이상)-계","","13382",
"강동구","70~74","혼인상태-계","","13382",
"강동구","70~74","미혼","","163",
"강동구","70~74","배우자 있음","","9120",
"강동구","70~74","사별","","3359",
"강동구","70~74","이혼","","740",
"강동구","70~74","남자-계","","6742",
"강동구","70~74","남자-미혼","","60",
"강동구","70~74","남자-배우자 있음","","5831",
"강동구","70~74","남자-사별","","517",
"강동구","70~74","남자-이혼","","334",
"강동구","70~74","여자-계","","6640",
"강동구","70~74","여자-미혼","","103",
"강동구","70~74","여자-배우자있음","","3289",
"강동구","70~74","여자-사별","","2842",
"강동구","70~74","여자-이혼","","406",
"강동구","75~79","내국인(60세 이상)-계","","8294",
"강동구","75~79","혼인상태-계","","8294",
"강동구","75~79","미혼","","86",
"강동구","75~79","배우자 있음","","4568",
"강동구","75~79","사별","","3338",
"강동구","75~79","이혼","","302",
"강동구","75~79","남자-계","","3638",
"강동구","75~79","남자-미혼","","16",
"강동구","75~79","남자-배우자 있음","","3007",
"강동구","75~79","남자-사별","","460",
"강동구","75~79","남자-이혼","","155",
"강동구","75~79","여자-계","","4656",
"강동구","75~79","여자-미혼","","70",
"강동구","75~79","여자-배우자있음","","1561",
"강동구","75~79","여자-사별","","2878",
"강동구","75~79","여자-이혼","","147",
"강동구","80~84","내국인(60세 이상)-계","","4802",
"강동구","80~84","혼인상태-계","","4802",
"강동구","80~84","미혼","","44",
"강동구","80~84","배우자 있음","","1726",
"강동구","80~84","사별","","2885",
"강동구","80~84","이혼","","147",
"강동구","80~84","남자-계","","1524",
"강동구","80~84","남자-미혼","","8",
"강동구","80~84","남자-배우자 있음","","1108",
"강동구","80~84","남자-사별","","329",
"강동구","80~84","남자-이혼","","79",
"강동구","80~84","여자-계","","3278",
"강동구","80~84","여자-미혼","","36",
"강동구","80~84","여자-배우자있음","","618",
"강동구","80~84","여자-사별","","2556",
"강동구","80~84","여자-이혼","","68",
"강동구","85세 이상","내국인(60세 이상)-계","","3643",
"강동구","85세 이상","혼인상태-계","","3643",
"강동구","85세 이상","미혼","","65",
"강동구","85세 이상","배우자 있음","","756",
"강동구","85세 이상","사별","","2761",
"강동구","85세 이상","이혼","","61",
"강동구","85세 이상","남자-계","","864",
"강동구","85세 이상","남자-미혼","","4",
"강동구","85세 이상","남자-배우자 있음","","542",
"강동구","85세 이상","남자-사별","","291",
"강동구","85세 이상","남자-이혼","","27",
"강동구","85세 이상","여자-계","","2779",
"강동구","85세 이상","여자-미혼","","61",
"강동구","85세 이상","여자-배우자있음","","214",
"강동구","85세 이상","여자-사별","","2470",
"강동구","85세 이상","여자-이혼","","34",
"부산광역시","합계","내국인(60세 이상)-계","","734847",
"부산광역시","합계","혼인상태-계","","734847",
"부산광역시","합계","미혼","","12451",
"부산광역시","합계","배우자 있음","","467945",
"부산광역시","합계","사별","","209244",
"부산광역시","합계","이혼","","45207",
"부산광역시","합계","남자-계","","326711",
"부산광역시","합계","남자-미혼","","5606",
"부산광역시","합계","남자-배우자 있음","","269652",
"부산광역시","합계","남자-사별","","28402",
"부산광역시","합계","남자-이혼","","23051",
"부산광역시","합계","여자-계","","408136",
"부산광역시","합계","여자-미혼","","6845",
"부산광역시","합계","여자-배우자있음","","198293",
"부산광역시","합계","여자-사별","","180842",
"부산광역시","합계","여자-이혼","","22156",
"부산광역시","60~64","내국인(60세 이상)-계","","237318",
"부산광역시","60~64","혼인상태-계","","237318",
"부산광역시","60~64","미혼","","5984",
"부산광역시","60~64","배우자 있음","","179500",
"부산광역시","60~64","사별","","29444",
"부산광역시","60~64","이혼","","22390",
"부산광역시","60~64","남자-계","","113702",
"부산광역시","60~64","남자-미혼","","3306",
"부산광역시","60~64","남자-배우자 있음","","94510",
"부산광역시","60~64","남자-사별","","4573",
"부산광역시","60~64","남자-이혼","","11313",
"부산광역시","60~64","여자-계","","123616",
"부산광역시","60~64","여자-미혼","","2678",
"부산광역시","60~64","여자-배우자있음","","84990",
"부산광역시","60~64","여자-사별","","24871",
"부산광역시","60~64","여자-이혼","","11077",
"부산광역시","65~69","내국인(60세 이상)-계","","177460",
"부산광역시","65~69","혼인상태-계","","177460",
"부산광역시","65~69","미혼","","2884",
"부산광역시","65~69","배우자 있음","","126976",
"부산광역시","65~69","사별","","35801",
"부산광역시","65~69","이혼","","11799",
"부산광역시","65~69","남자-계","","84363",
"부산광역시","65~69","남자-미혼","","1301",
"부산광역시","65~69","남자-배우자 있음","","71677",
"부산광역시","65~69","남자-사별","","5101",
"부산광역시","65~69","남자-이혼","","6284",
"부산광역시","65~69","여자-계","","93097",
"부산광역시","65~69","여자-미혼","","1583",
"부산광역시","65~69","여자-배우자있음","","55299",
"부산광역시","65~69","여자-사별","","30700",
"부산광역시","65~69","여자-이혼","","5515",
"부산광역시","70~74","내국인(60세 이상)-계","","138212",
"부산광역시","70~74","혼인상태-계","","138212",
"부산광역시","70~74","미혼","","1597",
"부산광역시","70~74","배우자 있음","","86980",
"부산광역시","70~74","사별","","43263",
"부산광역시","70~74","이혼","","6372",
"부산광역시","70~74","남자-계","","63140",
"부산광역시","70~74","남자-미혼","","599",
"부산광역시","70~74","남자-배우자 있음","","52844",
"부산광역시","70~74","남자-사별","","6365",
"부산광역시","70~74","남자-이혼","","3332",
"부산광역시","70~74","여자-계","","75072",
"부산광역시","70~74","여자-미혼","","998",
"부산광역시","70~74","여자-배우자있음","","34136",
"부산광역시","70~74","여자-사별","","36898",
"부산광역시","70~74","여자-이혼","","3040",
"부산광역시","75~79","내국인(60세 이상)-계","","97180",
"부산광역시","75~79","혼인상태-계","","97180",
"부산광역시","75~79","미혼","","885",
"부산광역시","75~79","배우자 있음","","49983",
"부산광역시","75~79","사별","","43134",
"부산광역시","75~79","이혼","","3178",
"부산광역시","75~79","남자-계","","40074",
"부산광역시","75~79","남자-미혼","","242",
"부산광역시","75~79","남자-배우자 있음","","32692",
"부산광역시","75~79","남자-사별","","5624",
"부산광역시","75~79","남자-이혼","","1516",
"부산광역시","75~79","여자-계","","57106",
"부산광역시","75~79","여자-미혼","","643",
"부산광역시","75~79","여자-배우자있음","","17291",
"부산광역시","75~79","여자-사별","","37510",
"부산광역시","75~79","여자-이혼","","1662",
"부산광역시","80~84","내국인(60세 이상)-계","","52867",
"부산광역시","80~84","혼인상태-계","","52867",
"부산광역시","80~84","미혼","","548",
"부산광역시","80~84","배우자 있음","","18753",
"부산광역시","80~84","사별","","32477",
"부산광역시","80~84","이혼","","1089",
"부산광역시","80~84","남자-계","","18014",
"부산광역시","80~84","남자-미혼","","102",
"부산광역시","80~84","남자-배우자 있음","","13462",
"부산광역시","80~84","남자-사별","","4020",
"부산광역시","80~84","남자-이혼","","430",
"부산광역시","80~84","여자-계","","34853",
"부산광역시","80~84","여자-미혼","","446",
"부산광역시","80~84","여자-배우자있음","","5291",
"부산광역시","80~84","여자-사별","","28457",
"부산광역시","80~84","여자-이혼","","659",
"부산광역시","85세 이상","내국인(60세 이상)-계","","31810",
"부산광역시","85세 이상","혼인상태-계","","31810",
"부산광역시","85세 이상","미혼","","553",
"부산광역시","85세 이상","배우자 있음","","5753",
"부산광역시","85세 이상","사별","","25125",
"부산광역시","85세 이상","이혼","","379",
"부산광역시","85세 이상","남자-계","","7418",
"부산광역시","85세 이상","남자-미혼","","56",
"부산광역시","85세 이상","남자-배우자 있음","","4467",
"부산광역시","85세 이상","남자-사별","","2719",
"부산광역시","85세 이상","남자-이혼","","176",
"부산광역시","85세 이상","여자-계","","24392",
"부산광역시","85세 이상","여자-미혼","","497",
"부산광역시","85세 이상","여자-배우자있음","","1286",
"부산광역시","85세 이상","여자-사별","","22406",
"부산광역시","85세 이상","여자-이혼","","203",
"동부","합계","내국인(60세 이상)-계","","707877",
"동부","합계","혼인상태-계","","707877",
"동부","합계","미혼","","12006",
"동부","합계","배우자 있음","","451586",
"동부","합계","사별","","200594",
"동부","합계","이혼","","43691",
"동부","합계","남자-계","","315126",
"동부","합계","남자-미혼","","5425",
"동부","합계","남자-배우자 있음","","260178",
"동부","합계","남자-사별","","27211",
"동부","합계","남자-이혼","","22312",
"동부","합계","여자-계","","392751",
"동부","합계","여자-미혼","","6581",
"동부","합계","여자-배우자있음","","191408",
"동부","합계","여자-사별","","173383",
"동부","합계","여자-이혼","","21379",
"동부","60~64","내국인(60세 이상)-계","","229273",
"동부","60~64","혼인상태-계","","229273",
"동부","60~64","미혼","","5794",
"동부","60~64","배우자 있음","","173545",
"동부","60~64","사별","","28252",
"동부","60~64","이혼","","21682",
"동부","60~64","남자-계","","109887",
"동부","60~64","남자-미혼","","3192",
